Order ID,Customer ID,Unique product ID,Product ID,Order Date,Ship Date,Sales,Geo_ID
US-2016-163433,MP-17965,OFF-PA-10003936--4867418075493085558,OFF-PA-10003936,2016-04-18,2016-04-22,15.552,Mcallen_Texas_78501.0
US-2016-163433,MP-17965,OFF-BI-10000320--7855117614574355351,OFF-BI-10000320,2016-04-18,2016-04-22,1.476,Mcallen_Texas_78501.0
CA-2016-137603,MH-17290,OFF-AR-10001972-6543069087546610576,OFF-AR-10001972,2016-09-19,2016-09-24,8.4,Santa Fe_New Mexico_87505.0
CA-2015-128237,CA-12265,OFF-AR-10003829--8847858993460271787,OFF-AR-10003829,2015-03-25,2015-03-30,6.56,San Francisco_California_94110.0
CA-2015-128237,CA-12265,OFF-AR-10003338-555511257588719548,OFF-AR-10003338,2015-03-25,2015-03-30,14.88,San Francisco_California_94110.0
CA-2015-128237,CA-12265,TEC-AC-10002558-5273891689565676724,TEC-AC-10002558,2015-03-25,2015-03-30,45.48,San Francisco_California_94110.0
CA-2015-128237,CA-12265,OFF-AR-10000034--6845734816854169507,OFF-AR-10000034,2015-03-25,2015-03-30,25.44,San Francisco_California_94110.0
US-2017-102141,KD-16615,OFF-BI-10001510-5237200147472866600,OFF-BI-10001510,2017-08-26,2017-08-31,146.688,New York City_New York_10024.0
CA-2018-148642,DW-13540,OFF-LA-10000134--6121089116249003557,OFF-LA-10000134,2018-03-06,2018-03-12,4.928,Dallas_Texas_75220.0
CA-2018-148642,DW-13540,OFF-AR-10000588-8702509552998616367,OFF-AR-10000588,2018-03-06,2018-03-12,63.488,Dallas_Texas_75220.0
CA-2016-111948,AG-10495,OFF-ST-10003282--9057892851792647631,OFF-ST-10003282,2016-11-11,2016-11-11,418.32,Detroit_Michigan_48234.0
CA-2016-111948,AG-10495,OFF-AP-10002311-3846576214057021040,OFF-AP-10002311,2016-11-11,2016-11-11,123.858,Detroit_Michigan_48234.0
CA-2017-161907,JH-16180,TEC-PH-10000141--686442122296867014,TEC-PH-10000141,2017-04-05,2017-04-09,118.782,Philadelphia_Pennsylvania_19140.0
CA-2017-161907,JH-16180,OFF-SU-10000646--2195293987676190420,OFF-SU-10000646,2017-04-05,2017-04-09,769.184,Philadelphia_Pennsylvania_19140.0
CA-2018-124940,DK-13090,TEC-AC-10002076--7423714980500896995,TEC-AC-10002076,2018-02-21,2018-02-26,47.904,Carrollton_Texas_75007.0
US-2018-108343,AR-10825,OFF-PA-10000743--2455730578427399876,OFF-PA-10000743,2018-07-20,2018-07-25,13.36,New York City_New York_10009.0
US-2018-108343,AR-10825,FUR-CH-10002780--3090447925130837794,FUR-CH-10002780,2018-07-20,2018-07-25,163.764,New York City_New York_10009.0
US-2018-108343,AR-10825,FUR-FU-10000747-2370002433065062301,FUR-FU-10000747,2018-07-20,2018-07-25,183.92,New York City_New York_10009.0
US-2017-111563,SM-20005,FUR-FU-10002445-4949646834148054282,FUR-FU-10002445,2017-11-04,2017-11-08,11.376,Houston_Texas_77041.0
US-2017-111563,SM-20005,FUR-FU-10000723--5589842856301851860,FUR-FU-10000723,2017-11-04,2017-11-08,66.112,Houston_Texas_77041.0
CA-2018-121853,DB-13660,OFF-PA-10003641--6125464553211844501,OFF-PA-10003641,2018-09-23,2018-09-29,211.04,Los Angeles_California_90036.0
CA-2018-121853,DB-13660,FUR-CH-10003973-170365731235621922,FUR-CH-10003973,2018-09-23,2018-09-29,594.816,Los Angeles_California_90036.0
CA-2018-121853,DB-13660,OFF-BI-10000977-7018945203162982637,OFF-BI-10000977,2018-09-23,2018-09-29,72.96,Los Angeles_California_90036.0
US-2018-130687,PF-19225,FUR-FU-10004053--1425417698257960803,FUR-FU-10004053,2018-09-07,2018-09-10,80.96,Edmonds_Washington_98026.0
US-2018-130687,PF-19225,TEC-PH-10002033-6858310095491374927,TEC-PH-10002033,2018-09-07,2018-09-10,455.712,Edmonds_Washington_98026.0
US-2018-130687,PF-19225,OFF-AR-10004260-3311780051466918083,OFF-AR-10004260,2018-09-07,2018-09-10,25.98,Edmonds_Washington_98026.0
CA-2016-164497,AJ-10945,OFF-AP-10004655-3701206293474099474,OFF-AP-10004655,2016-11-28,2016-11-30,45.28,San Francisco_California_94110.0
US-2016-153283,EB-14110,OFF-EN-10001539-592934926399069147,OFF-EN-10001539,2016-11-12,2016-11-18,15.56,New York City_New York_10035.0
CA-2017-108056,ES-14080,TEC-PH-10001817-432633554549628322,TEC-PH-10001817,2017-09-29,2017-10-03,859.2,Springfield_Oregon_97477.0
CA-2018-127726,SS-20410,OFF-AP-10002578--3029338185397667502,OFF-AP-10002578,2018-09-11,2018-09-13,195.68,Georgetown_Kentucky_40324.0
CA-2018-127726,SS-20410,OFF-FA-10000992-4199096892428808662,OFF-FA-10000992,2018-09-11,2018-09-13,14.2,Georgetown_Kentucky_40324.0
CA-2018-110198,AG-10900,FUR-BO-10001798--1606877266247266439,FUR-BO-10001798,2018-05-01,2018-05-02,314.352,Coral Springs_Florida_33065.0
CA-2018-110198,AG-10900,OFF-LA-10004409-253639705299988432,OFF-LA-10004409,2018-05-01,2018-05-02,4.608,Coral Springs_Florida_33065.0
CA-2018-130715,CY-12745,OFF-FA-10000621-3590407717432240737,OFF-FA-10000621,2018-09-16,2018-09-20,17.9,San Francisco_California_94110.0
CA-2015-155264,RP-19270,OFF-BI-10003196-6068974125555244151,OFF-BI-10003196,2015-10-19,2015-10-22,2.992,San Francisco_California_94110.0
CA-2015-155264,RP-19270,OFF-BI-10003727--3776319341979044114,OFF-BI-10003727,2015-10-19,2015-10-22,20.064,San Francisco_California_94110.0
CA-2015-155264,RP-19270,OFF-PA-10003228--8727863110128597343,OFF-PA-10003228,2015-10-19,2015-10-22,146.73,San Francisco_California_94110.0
CA-2015-155264,RP-19270,OFF-LA-10002787--1680528813606202328,OFF-LA-10002787,2015-10-19,2015-10-22,18.75,San Francisco_California_94110.0
CA-2015-155264,RP-19270,TEC-PH-10001305-5648475392810728166,TEC-PH-10001305,2015-10-19,2015-10-22,117.576,San Francisco_California_94110.0
CA-2017-119123,DB-13360,OFF-BI-10001036--832039531474324159,OFF-BI-10001036,2017-03-13,2017-03-18,51.184,Riverside_California_92503.0
CA-2018-109085,CK-12325,FUR-TA-10001086-4665038693377978927,FUR-TA-10001086,2018-02-17,2018-02-20,455.97,Troy_Ohio_45373.0
CA-2018-109085,CK-12325,OFF-BI-10001525--5707068537058780690,OFF-BI-10001525,2018-02-17,2018-02-20,5.715,Troy_Ohio_45373.0
CA-2018-109085,CK-12325,TEC-PH-10000526-1756534897764100122,TEC-PH-10000526,2018-02-17,2018-02-20,57.594,Troy_Ohio_45373.0
CA-2018-109085,CK-12325,FUR-FU-10004973--1079624515605679525,FUR-FU-10004973,2018-02-17,2018-02-20,30.144,Troy_Ohio_45373.0
CA-2018-109085,CK-12325,FUR-CH-10003981-1067453904953724788,FUR-CH-10003981,2018-02-17,2018-02-20,899.43,Troy_Ohio_45373.0
CA-2017-114860,DN-13690,FUR-FU-10000277-4321135215241920697,FUR-FU-10000277,2017-12-22,2017-12-28,842.72,Moreno Valley_California_92553.0
CA-2017-114860,DN-13690,FUR-FU-10001934-8810377828895378680,FUR-FU-10001934,2017-12-22,2017-12-28,41.96,Moreno Valley_California_92553.0
CA-2017-159009,DP-13105,OFF-BI-10004970--3538058546154945075,OFF-BI-10004970,2017-09-23,2017-09-27,13.216,Seattle_Washington_98115.0
CA-2017-159009,DP-13105,FUR-CH-10003396--9074226385978289862,FUR-CH-10003396,2017-09-23,2017-09-27,184.752,Seattle_Washington_98115.0
CA-2018-148411,RO-19780,FUR-CH-10003973-170365731235621922,FUR-CH-10003973,2018-09-24,2018-09-26,520.464,Chicago_Illinois_60623.0
CA-2018-148411,RO-19780,OFF-PA-10002109--1876414469921285453,OFF-PA-10002109,2018-09-24,2018-09-26,11.424,Chicago_Illinois_60623.0
CA-2016-110324,MA-17560,OFF-PA-10001826--2596949654643209871,OFF-PA-10001826,2016-12-01,2016-12-05,19.44,Jackson_Michigan_49201.0
CA-2016-110324,MA-17560,OFF-AR-10000823-2416407260582891979,OFF-AR-10000823,2016-12-01,2016-12-05,3.64,Jackson_Michigan_49201.0
CA-2016-110324,MA-17560,OFF-PA-10001776--5231091482618649301,OFF-PA-10001776,2016-12-01,2016-12-05,18.54,Jackson_Michigan_49201.0
CA-2017-168046,JD-15895,OFF-BI-10003676--4754532499303960081,OFF-BI-10003676,2017-01-25,2017-01-28,43.12,New York City_New York_10024.0
CA-2017-168046,JD-15895,FUR-TA-10001095-2423994939892935296,FUR-TA-10001095,2017-01-25,2017-01-28,313.722,New York City_New York_10024.0
CA-2017-168046,JD-15895,FUR-FU-10000747-2370002433065062301,FUR-FU-10000747,2017-01-25,2017-01-28,45.98,New York City_New York_10024.0
CA-2017-168046,JD-15895,OFF-ST-10004337-6707889362366393446,OFF-ST-10004337,2017-01-25,2017-01-28,428.68,New York City_New York_10024.0
CA-2018-111591,PS-18970,OFF-BI-10004410--4258176612451616006,OFF-BI-10004410,2018-03-21,2018-03-25,30.576,Seattle_Washington_98105.0
CA-2018-111591,PS-18970,OFF-FA-10004838--4174857494505873758,OFF-FA-10004838,2018-03-21,2018-03-25,13.02,Seattle_Washington_98105.0
CA-2018-111591,PS-18970,FUR-FU-10002364-1281191932060382654,FUR-FU-10002364,2018-03-21,2018-03-25,22.14,Seattle_Washington_98105.0
CA-2018-111591,PS-18970,OFF-ST-10001809-6657561602495057907,OFF-ST-10001809,2018-03-21,2018-03-25,359.32,Seattle_Washington_98105.0
US-2015-166828,JF-15415,OFF-PA-10001846--5444366907430695631,OFF-PA-10001846,2015-08-22,2015-08-25,11.56,Saint Charles_Missouri_63301.0
CA-2015-108147,RD-19480,OFF-BI-10003876-3850168278908709733,OFF-BI-10003876,2015-06-08,2015-06-13,68.48,Long Beach_New York_11561.0
CA-2015-108147,RD-19480,OFF-ST-10003470--2165745591349693545,OFF-ST-10003470,2015-06-08,2015-06-13,1676.88,Long Beach_New York_11561.0
CA-2017-154998,ES-14080,OFF-PA-10004243--3339168828152370994,OFF-PA-10004243,2017-04-07,2017-04-09,37.94,Lakewood_New Jersey_8701.0
CA-2018-113460,KN-16390,FUR-CH-10000422-4581254785705181972,FUR-CH-10000422,2018-11-07,2018-11-09,272.97,Clinton_Maryland_20735.0
CA-2016-111339,VP-21760,FUR-FU-10002506--4943124790948175763,FUR-FU-10002506,2016-05-29,2016-05-31,41.568,Columbus_Ohio_43229.0
CA-2016-111339,VP-21760,FUR-CH-10000863--7321904970882345991,FUR-CH-10000863,2016-05-29,2016-05-31,317.058,Columbus_Ohio_43229.0
CA-2016-111339,VP-21760,OFF-FA-10002988--8040506393440369764,OFF-FA-10002988,2016-05-29,2016-05-31,8.04,Columbus_Ohio_43229.0
CA-2018-102820,CS-11950,TEC-PH-10003437-1570247969912094324,TEC-PH-10003437,2018-05-07,2018-05-11,419.944,Pasadena_California_91104.0
CA-2017-149671,KB-16600,OFF-SU-10002537--4106731935146253191,OFF-SU-10002537,2017-06-05,2017-06-09,61.38,Seattle_Washington_98105.0
CA-2016-126347,AJ-10945,TEC-AC-10003063-5806333809246858570,TEC-AC-10003063,2016-12-14,2016-12-19,50.0,Los Angeles_California_90045.0
CA-2018-108756,PO-18865,TEC-AC-10003237-7892188861514742638,TEC-AC-10003237,2018-12-25,2018-12-29,31.8,East Orange_New Jersey_7017.0
CA-2018-155362,DP-13105,OFF-ST-10001031-7036079096349866589,OFF-ST-10001031,2018-12-17,2018-12-21,32.56,Eau Claire_Wisconsin_54703.0
CA-2017-117625,GM-14500,OFF-EN-10001535-6452647178146172546,OFF-EN-10001535,2017-05-10,2017-05-15,7.072,Chicago_Illinois_60610.0
CA-2015-154158,CC-12670,OFF-PA-10001295-6756483664457493185,OFF-PA-10001295,2015-12-23,2015-12-27,45.528,Tampa_Florida_33614.0
CA-2015-154158,CC-12670,FUR-CH-10004698-5848677721522867775,FUR-CH-10004698,2015-12-23,2015-12-27,64.784,Tampa_Florida_33614.0
CA-2015-154158,CC-12670,OFF-ST-10000078--8636192332381410372,OFF-ST-10000078,2015-12-23,2015-12-27,424.272,Tampa_Florida_33614.0
CA-2015-154158,CC-12670,OFF-AR-10001868-3205041326181841406,OFF-AR-10001868,2015-12-23,2015-12-27,1.344,Tampa_Florida_33614.0
CA-2015-154158,CC-12670,OFF-ST-10004950-3345373199617898316,OFF-ST-10004950,2015-12-23,2015-12-27,83.92,Tampa_Florida_33614.0
CA-2018-100433,SJ-20125,OFF-PA-10003441-4209928483747389459,OFF-PA-10003441,2018-08-11,2018-08-16,25.92,New York City_New York_10009.0
CA-2018-163097,SF-20200,FUR-FU-10004973--1079624515605679525,FUR-FU-10004973,2018-08-27,2018-08-31,120.576,Mesa_Arizona_85204.0
US-2018-127292,RM-19375,OFF-PA-10000157--1837081761653910124,OFF-PA-10000157,2018-01-19,2018-01-23,79.92,Burlington_Vermont_85204.0
US-2018-127292,RM-19375,OFF-PA-10001970-3003460733157069690,OFF-PA-10001970,2018-01-19,2018-01-23,12.28,Burlington_Vermont_85204.0
US-2018-127292,RM-19375,OFF-AP-10000828--4374282532907399287,OFF-AP-10000828,2018-01-19,2018-01-23,542.94,Burlington_Vermont_85204.0
US-2018-127292,RM-19375,OFF-EN-10001509-4548618980717228899,OFF-EN-10001509,2018-01-19,2018-01-23,2.04,Burlington_Vermont_85204.0
CA-2016-163734,KM-16375,OFF-ST-10003692-2280997072980996603,OFF-ST-10003692,2016-06-19,2016-06-24,228.92,Houston_Texas_77070.0
CA-2018-162474,FH-14275,TEC-PH-10004700--5326683845344864919,TEC-PH-10004700,2018-03-13,2018-03-16,7.992,Aurora_Illinois_60505.0
CA-2016-130848,DG-13300,FUR-CH-10000422-4581254785705181972,FUR-CH-10000422,2016-10-25,2016-10-25,582.336,Denver_Colorado_80219.0
CA-2015-125997,MW-18220,TEC-PH-10003484-6709373864610734148,TEC-PH-10003484,2015-09-20,2015-09-23,629.95,New York City_New York_10011.0
CA-2015-125997,MW-18220,FUR-CH-10001394--1242927580326737752,FUR-CH-10001394,2015-09-20,2015-09-23,631.782,New York City_New York_10011.0
CA-2015-125997,MW-18220,FUR-BO-10002213--4563363386083516507,FUR-BO-10002213,2015-09-20,2015-09-23,801.568,New York City_New York_10011.0
CA-2015-125997,MW-18220,OFF-LA-10002762--6828157774485093672,OFF-LA-10002762,2015-09-20,2015-09-23,75.18,New York City_New York_10011.0
CA-2015-125997,MW-18220,OFF-AP-10003842--518031739602263572,OFF-AP-10003842,2015-09-20,2015-09-23,30.98,New York City_New York_10011.0
CA-2015-125997,MW-18220,TEC-PH-10003072--9130508751027799747,TEC-PH-10003072,2015-09-20,2015-09-23,1349.91,New York City_New York_10011.0
CA-2017-103128,SC-20845,OFF-AR-10003394-3401183026162075735,OFF-AR-10003394,2017-11-11,2017-11-15,14.112,Arlington Heights_Illinois_60004.0
CA-2016-167696,BD-11500,OFF-EN-10001539-592934926399069147,OFF-EN-10001539,2016-09-16,2016-09-21,31.12,Newport News_Virginia_23602.0
CA-2015-159814,LP-17080,FUR-FU-10001731-5080644751138143704,FUR-FU-10001731,2015-06-24,2015-06-28,4.272,Tucson_Arizona_85705.0
CA-2017-105459,NP-18700,FUR-TA-10001095-2423994939892935296,FUR-TA-10001095,2017-08-12,2017-08-17,209.148,New York City_New York_10024.0
CA-2017-105459,NP-18700,OFF-ST-10000078--8636192332381410372,OFF-ST-10000078,2017-08-12,2017-08-17,1591.02,New York City_New York_10024.0
CA-2018-141663,DP-13105,OFF-FA-10004076--2847689387209716596,OFF-FA-10004076,2018-04-13,2018-04-17,7.92,Philadelphia_Pennsylvania_19134.0
CA-2015-152618,RB-19465,TEC-MA-10003626--4001202990466692039,TEC-MA-10003626,2015-03-14,2015-03-17,574.91,Chicago_Illinois_60653.0
CA-2015-152618,RB-19465,OFF-PA-10001215-2596822774171017140,OFF-PA-10001215,2015-03-14,2015-03-17,8.448,Chicago_Illinois_60653.0
CA-2018-162789,LC-17140,TEC-AC-10002842-6334337349747062186,TEC-AC-10002842,2018-09-22,2018-09-24,1071.0,New York City_New York_10035.0
CA-2018-162789,LC-17140,FUR-FU-10004864--3666056654153215466,FUR-FU-10004864,2018-09-22,2018-09-24,12.07,New York City_New York_10035.0
US-2018-110149,WB-21850,OFF-BI-10000014--7261261262268516580,OFF-BI-10000014,2018-12-10,2018-12-13,3.273,Philadelphia_Pennsylvania_19143.0
US-2018-110149,WB-21850,FUR-FU-10001475-9169448319798022827,FUR-FU-10001475,2018-12-10,2018-12-13,87.92,Philadelphia_Pennsylvania_19143.0
CA-2017-108959,MH-17785,OFF-ST-10001272-3591132806682013986,OFF-ST-10001272,2017-03-10,2017-03-14,104.696,Glendale_Arizona_85301.0
CA-2016-164777,SC-20305,FUR-CH-10002024--430299156314290944,FUR-CH-10002024,2016-01-27,2016-01-29,2803.92,Los Angeles_California_90036.0
CA-2017-132017,MH-17620,OFF-BI-10004001--7865277857982190925,OFF-BI-10004001,2017-09-26,2017-09-27,6.816,Houston_Texas_77041.0
CA-2016-127824,JC-15775,TEC-PH-10004094--7154883298380607895,TEC-PH-10004094,2016-10-18,2016-10-22,249.584,Seattle_Washington_98115.0
CA-2016-127824,JC-15775,OFF-PA-10001184--587461925324843843,OFF-PA-10001184,2016-10-18,2016-10-22,17.94,Seattle_Washington_98115.0
CA-2016-127824,JC-15775,FUR-FU-10002505--3784002782459860880,FUR-FU-10002505,2016-10-18,2016-10-22,10.11,Seattle_Washington_98115.0
CA-2015-148285,RD-19810,OFF-PA-10001166-7678787928649486593,OFF-PA-10001166,2015-10-27,2015-11-01,10.368,Fayetteville_North Carolina_28314.0
CA-2015-148285,RD-19810,OFF-PA-10000349--9093674304549057966,OFF-PA-10000349,2015-10-27,2015-11-01,11.952,Fayetteville_North Carolina_28314.0
CA-2018-152926,SC-20695,OFF-AP-10004708--1602983143045907053,OFF-AP-10004708,2018-10-02,2018-10-04,15.224,Houston_Texas_77041.0
CA-2018-152926,SC-20695,OFF-AP-10001947--7390443585720142820,OFF-AP-10001947,2018-10-02,2018-10-04,21.984,Houston_Texas_77041.0
CA-2015-145254,NC-18535,TEC-PH-10000441-3841957911012338001,TEC-PH-10000441,2015-07-23,2015-07-27,604.752,San Francisco_California_94122.0
CA-2015-145254,NC-18535,OFF-SU-10004664--7491834558634469118,OFF-SU-10004664,2015-07-23,2015-07-27,40.7,San Francisco_California_94122.0
CA-2015-145254,NC-18535,TEC-PH-10004531-793932766818456293,TEC-PH-10004531,2015-07-23,2015-07-27,302.376,San Francisco_California_94122.0
CA-2015-145254,NC-18535,TEC-AC-10002167--6599482082677296497,TEC-AC-10002167,2015-07-23,2015-07-27,45.0,San Francisco_California_94122.0
CA-2015-116246,LW-17215,FUR-CH-10002024--430299156314290944,FUR-CH-10002024,2015-09-12,2015-09-17,3785.292,New York City_New York_10035.0
CA-2017-160479,AH-10585,OFF-AR-10002445-777527218789315418,OFF-AR-10002445,2017-09-15,2017-09-20,35.4,Seattle_Washington_98105.0
CA-2015-167486,JO-15145,FUR-FU-10003268-6446021176864025373,FUR-FU-10003268,2015-11-27,2015-12-01,199.9,Buffalo_New York_14215.0
CA-2015-152100,VW-21775,FUR-CH-10000015--6469653633620430854,FUR-CH-10000015,2015-05-11,2015-05-16,1212.96,Huntsville_Texas_77340.0
CA-2016-166219,BP-11185,TEC-PH-10004165-2827267281551052472,TEC-PH-10004165,2016-08-28,2016-09-01,1099.96,Dallas_Texas_75081.0
CA-2016-166219,BP-11185,FUR-TA-10004607--8111135108536565129,FUR-TA-10004607,2016-08-28,2016-09-01,103.481,Dallas_Texas_75081.0
CA-2016-111864,PP-18955,OFF-LA-10004677--2162521260364946031,OFF-LA-10004677,2016-06-19,2016-06-19,5.904,Philadelphia_Pennsylvania_19134.0
CA-2016-119627,SC-20725,TEC-AC-10002217--6442027322449279291,TEC-AC-10002217,2016-08-17,2016-08-23,30.08,Peoria_Arizona_85345.0
CA-2016-119627,SC-20725,OFF-PA-10001937--299228742703046565,OFF-PA-10001937,2016-08-17,2016-08-23,36.288,Peoria_Arizona_85345.0
CA-2016-119627,SC-20725,OFF-AR-10000203-3884823617105319073,OFF-AR-10000203,2016-08-17,2016-08-23,10.272,Peoria_Arizona_85345.0
CA-2016-119627,SC-20725,TEC-AC-10001142-2978721365685061321,TEC-AC-10001142,2016-08-17,2016-08-23,252.8,Peoria_Arizona_85345.0
CA-2016-160787,BM-11785,OFF-BI-10003712--4383973035622588430,OFF-BI-10003712,2016-09-25,2016-09-25,2.946,Philadelphia_Pennsylvania_19143.0
CA-2018-107853,CD-11920,OFF-PA-10000520-1722016770450740513,OFF-PA-10000520,2018-05-26,2018-05-31,12.96,Oceanside_California_92054.0
CA-2018-126144,GM-14680,TEC-PH-10001079--3356625119505597711,TEC-PH-10001079,2018-07-31,2018-08-05,285.576,Philadelphia_Pennsylvania_19134.0
US-2015-154655,BP-11050,OFF-SU-10000898--4626218715340145231,OFF-SU-10000898,2015-10-12,2015-10-17,22.24,Chicago_Illinois_60623.0
CA-2015-100391,BW-11065,OFF-PA-10001471--5182985653760351900,OFF-PA-10001471,2015-05-25,2015-05-29,14.62,New York City_New York_10035.0
CA-2015-165477,RE-19405,OFF-AP-10003281--6061688009085164172,OFF-AP-10003281,2015-12-29,2015-12-31,48.36,Kent_Ohio_44240.0
CA-2018-165904,HR-14770,OFF-AR-10003156-6464817574126058765,OFF-AR-10003156,2018-04-07,2018-04-11,16.256,Jacksonville_Florida_32216.0
CA-2018-165904,HR-14770,TEC-PH-10000576-5465715503127155669,TEC-PH-10000576,2018-04-07,2018-04-11,219.184,Jacksonville_Florida_32216.0
CA-2016-104052,TP-21565,TEC-PH-10003215--6134252852081197340,TEC-PH-10003215,2016-03-01,2016-03-02,95.84,Coppell_Texas_75019.0
CA-2016-168277,KB-16315,OFF-LA-10004484--5228463666389482128,OFF-LA-10004484,2016-05-29,2016-06-03,12.39,Indianapolis_Indiana_46203.0
CA-2017-158617,AC-10660,OFF-PA-10002245--3580008465992310035,OFF-PA-10002245,2017-09-22,2017-09-28,35.88,Lawrence_Indiana_46226.0
CA-2018-136882,DN-13690,FUR-FU-10003664--3377323653410532948,FUR-FU-10003664,2018-05-27,2018-06-03,477.3,Tulsa_Oklahoma_74133.0
US-2017-148957,CC-12430,OFF-LA-10002195-7740009556660462194,OFF-LA-10002195,2017-09-17,2017-09-23,12.32,Redmond_Washington_98052.0
CA-2015-140032,TS-21340,OFF-BI-10000822-6527593013701341811,OFF-BI-10000822,2015-09-08,2015-09-13,8.608,San Francisco_California_94109.0
CA-2018-145506,MO-17800,OFF-ST-10004963-3623830903956117265,OFF-ST-10004963,2018-06-03,2018-06-07,136.26,Spokane_Washington_99207.0
CA-2016-129546,RP-19855,OFF-AP-10002495-8315726707198848205,OFF-AP-10002495,2016-09-28,2016-10-05,186.15,Los Angeles_California_90032.0
CA-2016-129546,RP-19855,OFF-BI-10004001--7865277857982190925,OFF-BI-10004001,2016-09-28,2016-10-05,81.792,Los Angeles_California_90032.0
CA-2016-129546,RP-19855,OFF-SU-10004884-6248147753705638903,OFF-SU-10004884,2016-09-28,2016-10-05,47.19,Los Angeles_California_90032.0
CA-2016-129546,RP-19855,TEC-PH-10003555--6660775736444660082,TEC-PH-10003555,2016-09-28,2016-10-05,36.784,Los Angeles_California_90032.0
CA-2017-140977,JL-15175,TEC-MA-10003493--2105711518884407597,TEC-MA-10003493,2017-06-16,2017-06-19,91.475,Chattanooga_Tennessee_37421.0
CA-2018-151855,BW-11110,TEC-AC-10002380-5202278269479716850,TEC-AC-10002380,2018-05-27,2018-06-03,27.192,Greensboro_North Carolina_27405.0
CA-2018-151855,BW-11110,OFF-BI-10004209-8441439624193636057,OFF-BI-10004209,2018-05-27,2018-06-03,12.06,Greensboro_North Carolina_27405.0
CA-2015-138240,SJ-20500,OFF-AR-10002135--4382697445250615953,OFF-AR-10002135,2015-10-09,2015-10-14,144.6,San Francisco_California_94122.0
CA-2015-138240,SJ-20500,TEC-PH-10002583--2609384573269497007,TEC-PH-10002583,2015-10-09,2015-10-14,15.992,San Francisco_California_94122.0
CA-2015-101833,FG-14260,OFF-PA-10003591-367463552425685974,OFF-PA-10003591,2015-11-17,2015-11-22,34.44,New York City_New York_10024.0
CA-2015-100867,EH-14125,TEC-PH-10004922-6202945276763718296,TEC-PH-10004922,2015-10-19,2015-10-24,321.552,Lakewood_California_90712.0
US-2018-109610,BS-11590,FUR-CH-10001854--691603842053271598,FUR-CH-10001854,2018-11-25,2018-11-30,701.96,Louisville_Kentucky_40214.0
CA-2015-156545,JS-16030,OFF-AR-10003560-2678186836795908294,OFF-AR-10003560,2015-02-27,2015-03-03,19.456,Columbus_Ohio_43229.0
CA-2015-109127,JC-15775,OFF-LA-10004409-253639705299988432,OFF-LA-10004409,2015-12-21,2015-12-25,17.28,Newark_Delaware_19711.0
CA-2017-126858,JM-15265,FUR-FU-10000448--1530100122242532346,FUR-FU-10000448,2017-11-19,2017-11-23,31.96,Seattle_Washington_98115.0
CA-2018-102925,CD-12280,OFF-BI-10002735-3606679730538981878,OFF-BI-10002735,2018-11-05,2018-11-10,164.688,New York City_New York_10024.0
CA-2018-102925,CD-12280,FUR-TA-10003469-2737425443800572023,FUR-TA-10003469,2018-11-05,2018-11-10,166.5,New York City_New York_10024.0
CA-2018-102925,CD-12280,OFF-PA-10001870--6163074936434119866,OFF-PA-10001870,2018-11-05,2018-11-10,12.96,New York City_New York_10024.0
CA-2018-102925,CD-12280,OFF-PA-10004071-1380075935865652976,OFF-PA-10004071,2018-11-05,2018-11-10,110.96,New York City_New York_10024.0
CA-2018-102925,CD-12280,TEC-PH-10001448--3956029371809135101,TEC-PH-10001448,2018-11-05,2018-11-10,99.98,New York City_New York_10024.0
CA-2018-102925,CD-12280,OFF-BI-10002706-3831958098909519026,OFF-BI-10002706,2018-11-05,2018-11-10,11.424,New York City_New York_10024.0
CA-2018-102925,CD-12280,FUR-CH-10004875-5724572764918007920,FUR-CH-10004875,2018-11-05,2018-11-10,128.124,New York City_New York_10024.0
CA-2018-102925,CD-12280,FUR-FU-10004245--4111049026590438859,FUR-FU-10004245,2018-11-05,2018-11-10,101.4,New York City_New York_10024.0
CA-2016-100818,JM-15265,OFF-LA-10000443-1831898141269538276,OFF-LA-10000443,2016-05-31,2016-06-05,5.904,Chicago_Illinois_60653.0
CA-2016-100818,JM-15265,OFF-PA-10001125-7948754706604212947,OFF-PA-10001125,2016-05-31,2016-06-05,173.488,Chicago_Illinois_60653.0
CA-2016-100818,JM-15265,FUR-FU-10002703--8734335822193688129,FUR-FU-10002703,2016-05-31,2016-06-05,51.56,Chicago_Illinois_60653.0
CA-2016-100818,JM-15265,OFF-BI-10004364--8167626757972515030,OFF-BI-10004364,2016-05-31,2016-06-05,3.564,Chicago_Illinois_60653.0
CA-2015-126193,SS-20410,OFF-FA-10000936-3679326340386297890,OFF-FA-10000936,2015-09-07,2015-09-14,13.16,Oswego_Illinois_60543.0
CA-2015-126193,SS-20410,OFF-BI-10001249--5108583275192043983,OFF-BI-10001249,2015-09-07,2015-09-14,3.828,Oswego_Illinois_60543.0
CA-2015-126193,SS-20410,OFF-BI-10004632-885223715186964222,OFF-BI-10004632,2015-09-07,2015-09-14,304.99,Oswego_Illinois_60543.0
CA-2018-150504,HG-14845,OFF-ST-10000615--3775638482568199457,OFF-ST-10000615,2018-11-06,2018-11-12,18.16,Dallas_Texas_75220.0
CA-2016-158351,BC-11125,TEC-AC-10001838-9088608407238428253,TEC-AC-10001838,2016-06-20,2016-06-24,319.984,Philadelphia_Pennsylvania_19134.0
